year,country_slug,source_pdf,words,testament,unwavering,steadfast,resonate,navigate,foster,harness,beacon,embark,landscape,transformative,crossroads,profound,robust,seamless,bolster,delve,intricate,underscore,showcase,nuanced,multifaceted,tapestry,realm,meticulous,delineate,paramount,myriad,pivotal,sovereignty,cooperation,development,security,peace,dialogue,support,people
2017,canada,https://gadebate.un.org/sites/default/files/gastatements/72/ca_en_fr.pdf,3624,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,3,26
2017,costa-rica,https://gadebate.un.org/sites/default/files/gastatements/72/cr_en.pdf,4709,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,15,2,6,12
2017,croatia,https://gadebate.un.org/sites/default/files/gastatements/72/hr_en.pdf,2102,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,9,10,10,2,6,8
2017,cyprus,https://gadebate.un.org/sites/default/files/gastatements/72/cy_en.pdf,2280,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,12,6,3,4,4
2017,czech-republic,https://gadebate.un.org/sites/default/files/gastatements/72/cz_en.pdf,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
2017,democratic-peoples-republic-korea,https://gadebate.un.org/sites/default/files/gastatements/72/kp_en.pdf,2575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,19,10,0,2,11
2017,denmark,https://gadebate.un.org/sites/default/files/gastatements/72/dk_en.pdf,1608,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,6,3,2,10,5
2017,dominica,https://gadebate.un.org/sites/default/files/gastatements/72/dm_en.pdf,1593,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,3
2017,egypt,https://gadebate.un.org/sites/default/files/gastatements/72/eg_en.pdf,2514,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,4,9,6,6,0,2,7
2017,eritrea,https://gadebate.un.org/sites/default/files/gastatements/72/er_en.pdf,1058,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,4,3,0,0,6
2017,estonia,https://gadebate.un.org/sites/default/files/gastatements/72/ee_en.pdf,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,6,6,0,4,12
2017,eswatini,https://gadebate.un.org/sites/default/files/gastatements/72/sz_en.pdf,1799,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,2,5,0,6,7
2017,ethiopia,https://gadebate.un.org/sites/default/files/gastatements/72/et_en.pdf,1536,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,13,15,16,1,3,3
2017,european-union,https://gadebate.un.org/sites/default/files/gastatements/72/eu_en.pdf,1138,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,3,4
2017,fiji,https://gadebate.un.org/sites/default/files/gastatements/72/fj_en.pdf,3022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,2,5,20
2017,finland,https://gadebate.un.org/sites/default/files/gastatements/72/fi_en.pdf,1195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,6,0,4,4
2017,gambia-republic,https://gadebate.un.org/sites/default/files/gastatements/72/ga_en.pdf,1728,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,10,7,11,0,8,9
2017,georgia,https://gadebate.un.org/sites/default/files/gastatements/72/ge_en.pdf,1847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,4,1,0,6,8
2017,germany,https://gadebate.un.org/sites/default/files/gastatements/72/de_en.pdf,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,12,0,2,1
2017,ghana,https://gadebate.un.org/sites/default/files/gastatements/72/gh_en.pdf,1623,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,2,4
2017,greece,https://gadebate.un.org/sites/default/files/gastatements/72/gr_en.pdf,1675,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,9,5,3,7,2
2017,grenada,https://gadebate.un.org/sites/default/files/gastatements/72/gd_en.pdf,2050,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,2,2,3,4,11
2017,guinea-bissau,https://gadebate.un.org/sites/default/files/gastatements/72/gw_en.pdf,1760,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,10,7,0,3,10
2017,guyana,https://gadebate.un.org/sites/default/files/gastatements/72/gy_en.pdf,1203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,10,0,1,12
2017,holy-see,https://gadebate.un.org/sites/default/files/gastatements/72/va_en.pdf,3489,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,2,14,1,2,24
2017,hungary,https://gadebate.un.org/sites/default/files/gastatements/72/hu_en.pdf,1840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,2,0,1,9
2017,iceland,https://gadebate.un.org/sites/default/files/gastatements/72/is_en.pdf,1614,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,6,7,1,3,6
2017,india,https://gadebate.un.org/sites/default/files/gastatements/72/in_en.pdf,2373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,7,10,3,2,7
2017,indonesia,https://gadebate.un.org/sites/default/files/gastatements/72/id_en.pdf,1359,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,3,20,2,5,7
2017,iran-islamic-republic,https://gadebate.un.org/sites/default/files/gastatements/72/ir_en.pdf,2010,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5,4,8,11,4,3,15
2017,ireland,https://gadebate.un.org/sites/default/files/gastatements/72/ie_en.pdf,2871,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,12,12,0,6,17
2017,italy,https://gadebate.un.org/sites/default/files/gastatements/72/it_en.pdf,3566,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,10,17,14,4,17,6
2017,jamaica,https://gadebate.un.org/sites/default/files/gastatements/72/jm_en.pdf,2507,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,15,7,8,1,12,14
2017,japan,https://gadebate.un.org/sites/default/files/gastatements/72/jp_en.pdf,1294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7,0,2
2017,kazakhstan,https://gadebate.un.org/sites/default/files/gastatements/72/kz_en.pdf,2490,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,13,15,16,2,7,5
2017,kiribati,https://gadebate.un.org/sites/default/files/gastatements/72/ki_en.pdf,2204,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,5,0,7,25
2017,latvia,https://gadebate.un.org/sites/default/files/gastatements/72/lv_en.pdf,1752,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,9,13,10,1,9,8
2017,lesotho,https://gadebate.un.org/sites/default/files/gastatements/72/ls_en.pdf,2563,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,8,9,0,6,7
2017,liberia,https://gadebate.un.org/sites/default/files/gastatements/72/lr_en.pdf,1541,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,5,8,0,4,4
2017,liechtenstein,https://gadebate.un.org/sites/default/files/gastatements/72/li_en.pdf,1617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,2,8
2017,lithuania,https://gadebate.un.org/sites/default/files/gastatements/72/lt_en.pdf,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
2017,malawi,https://gadebate.un.org/sites/default/files/gastatements/72/mw_en.pdf,1498,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,9,0,3,18
2017,malaysia,https://gadebate.un.org/sites/default/files/gastatements/72/my_en.pdf,1652,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,6,6,1,6,6
2017,maldives,https://gadebate.un.org/sites/default/files/gastatements/72/mv_en.pdf,3063,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,8,2,9,13
2017,malta,https://gadebate.un.org/sites/default/files/gastatements/72/mt_en.pdf,1195,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,5,0,3,4
2017,marshall-islands,https://gadebate.un.org/sites/default/files/gastatements/72/mh_en.pdf,2034,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,2,0,3,7
2017,mauritius,https://gadebate.un.org/sites/default/files/gastatements/72/mu_en.pdf,1994,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,11,2,2,7,9
2017,micronesia-federated-states,https://gadebate.un.org/sites/default/files/gastatements/72/fm_en.pdf,1573,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,6,0,5,8
2017,montenegro,https://gadebate.un.org/sites/default/files/gastatements/72/me_en.pdf,1293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,5,9,2,4,0
2017,mozambique,https://gadebate.un.org/sites/default/files/gastatements/72/mz_en.pdf,2630,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,24,9,18,6,4,19
2017,myanmar,https://gadebate.un.org/sites/default/files/gastatements/72/mm_en.pdf,1866,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,15,0,2,6
2017,namibia,https://gadebate.un.org/sites/default/files/gastatements/72/na_en.pdf,1596,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,7,20,1,6,15
2017,nauru,https://gadebate.un.org/sites/default/files/gastatements/72/nr_en.pdf,1769,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,4,3,1,7,13
2017,nepal,https://gadebate.un.org/sites/default/files/gastatements/72/np_en.pdf,2362,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,11,15,2,7,6
2017,netherlands,https://gadebate.un.org/sites/default/files/gastatements/72/nl_en.pdf,1932,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,6,4,0,1,8
2017,new-zealand,https://gadebate.un.org/sites/default/files/gastatements/72/nz_en.pdf,1719,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7,14,5,2,10,6
2017,nigeria,https://gadebate.un.org/sites/default/files/gastatements/72/ng_en.pdf,1454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,8,4,0,2,3
2017,norway,https://gadebate.un.org/sites/default/files/gastatements/72/no_en.pdf,1630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,10,7,0,7,4
2017,pakistan,https://gadebate.un.org/sites/default/files/gastatements/72/pk_en.pdf,2230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,12,10,2,1,10
2017,palau,https://gadebate.un.org/sites/default/files/gastatements/72/pw_en.pdf,1626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,7,7,0,12,6
2017,papua-new-guinea,https://gadebate.un.org/sites/default/files/gastatements/72/pg_en.pdf,1639,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,1,10,14
2017,philippines,https://gadebate.un.org/sites/default/files/gastatements/72/ph_en.pdf,3142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,8,5,11,1,0,25
2017,poland,https://gadebate.un.org/sites/default/files/gastatements/72/pl_en.pdf,2323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,14,19,7,1,4,4
2017,portugal,https://gadebate.un.org/sites/default/files/gastatements/72/pt_en.pdf,1871,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7,8,9,13,1,5,6
2017,republic-korea,https://gadebate.un.org/sites/default/files/gastatements/72/kr_en.pdf,2501,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,8,25,3,4,18
2017,republic-moldova,https://gadebate.un.org/sites/default/files/gastatements/72/md_en.pdf,1686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,9,8,6,1,5,2
2017,romania,https://gadebate.un.org/sites/default/files/gastatements/72/ro_en.pdf,1255,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,7,9,8,0,6,4
2017,russian-federation,https://gadebate.un.org/sites/default/files/gastatements/72/ru_en.pdf,2685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,14,4,6,4,5
2017,rwanda,https://gadebate.un.org/sites/default/files/gastatements/72/rw_en.pdf,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,2
2017,saint-kitts-and-nevis,https://gadebate.un.org/sites/default/files/gastatements/72/kn_en.pdf,2671,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,9,1,4,22
2017,saint-lucia,https://gadebate.un.org/sites/default/files/gastatements/72/lc_en.pdf,2015,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,2,2,0,5,13
2017,saint-vincent-and-grenadines,https://gadebate.un.org/sites/default/files/gastatements/72/vc_en.pdf,2344,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,6,2,6,0,2,11
2017,samoa,https://gadebate.un.org/sites/default/files/gastatements/72/ws_en.pdf,2494,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,8,11,5,1,10,11
2017,san-marino,https://gadebate.un.org/sites/default/files/gastatements/72/sm_en.pdf,2335,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,6,11,1,10,9
2017,sao-tome-and-principe,https://gadebate.un.org/sites/default/files/gastatements/72/st_en.pdf,2283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,14,3,7,5,7,10
2017,serbia,https://gadebate.un.org/sites/default/files/gastatements/72/rs_en.pdf,2032,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,1,0,0,7,3,1,11
2017,seychelles,https://gadebate.un.org/sites/default/files/gastatements/72/sc_en.pdf,1371,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,3,1,2,6
2017,sierra-leone,https://gadebate.un.org/sites/default/files/gastatements/72/sl_en.pdf,2315,0,0,1,0,0,0,0,0,1,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,10,13,1,4,5
2017,singapore,https://gadebate.un.org/sites/default/files/gastatements/72/sg_en.pdf,1442,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,4,3,0,4,3
2017,slovakia,https://gadebate.un.org/sites/default/files/gastatements/72/sk_en.pdf,1525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,5,8,1,0,15
2017,slovenia,https://gadebate.un.org/sites/default/files/gastatements/72/si_en.pdf,1439,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,7,6,1,3,2
2017,solomon-islands,https://gadebate.un.org/sites/default/files/gastatements/72/sb_en.pdf,3074,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,7,8,10,3,8,30
2017,somalia,https://gadebate.un.org/sites/default/files/gastatements/72/so_en.pdf,1734,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,7,0,3,11
2017,south-africa,https://gadebate.un.org/sites/default/files/gastatements/72/za_en.pdf,1763,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,7,9,1,7,10
2017,south-sudan,https://gadebate.un.org/sites/default/files/gastatements/72/ss_en.pdf,2366,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7,9,28,10,10,6
2017,suriname,https://gadebate.un.org/sites/default/files/gastatements/72/sr_en.pdf,2858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,3,4,18,0,11,9,5,9
2017,sweden,https://gadebate.un.org/sites/default/files/gastatements/72/se_en.pdf,2203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,9,9,23,2,8,4
2017,switzerland,https://gadebate.un.org/sites/default/files/gastatements/72/ch_en.pdf,1089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,4,3,4
2017,tajikistan,https://gadebate.un.org/sites/default/files/gastatements/72/tj_en.pdf,1936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,6,5,0,5,6
2017,thailand,https://gadebate.un.org/sites/default/files/gastatements/72/th_en.pdf,1527,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,1,4,0,3,23
2017,timor-leste,https://gadebate.un.org/sites/default/files/gastatements/72/tl_en.pdf,3184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,28,5,6,7,6,24
2017,tonga,https://gadebate.un.org/sites/default/files/gastatements/72/to_en.pdf,1670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,18,6,4,0,7,7
2017,trinidad-and-tobago,https://gadebate.un.org/sites/default/files/gastatements/72/tt_en.pdf,1831,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,16,2,2,2,4,5
2017,turkiye,https://gadebate.un.org/sites/default/files/gastatements/72/tr_en.pdf,2617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,3,5,10,0,5,14
2017,tuvalu,https://gadebate.un.org/sites/default/files/gastatements/72/tv_en.pdf,2720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,19,15,11,1,9,23
2017,uganda,https://gadebate.un.org/sites/default/files/gastatements/72/ug_en.pdf,702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,5
2017,ukraine,https://gadebate.un.org/sites/default/files/gastatements/72/ua_en.pdf,2478,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,15,10,0,7,6
2017,united-republic-tanzania,https://gadebate.un.org/sites/default/files/gastatements/72/tz_en.pdf,2041,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,8,16,16,1,10,6
2017,united-states-america,https://gadebate.un.org/sites/default/files/gastatements/72/us_en.pdf,4519,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,10,10,0,11,50
2017,uzbekistan,https://gadebate.un.org/sites/default/files/gastatements/72/uz_en.pdf,1947,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,5,6,5,6,13
2017,viet-nam,https://gadebate.un.org/sites/default/files/gastatements/72/vn_en.pdf,1455,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,10,5,13,0,1,4
2017,zambia,https://gadebate.un.org/sites/default/files/gastatements/72/zm_en.pdf,1829,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,11,8,1,2,4
2017,zimbabwe,https://gadebate.un.org/sites/default/files/gastatements/72/zw_en.pdf,1256,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,5,10,8,10,0,2,4
2018,afghanistan,https://gadebate.un.org/sites/default/files/gastatements/73/af_en.pdf,1830,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,7,7,4,1,9
2018,albania,https://gadebate.un.org/sites/default/files/gastatements/73/al_en.pdf,2040,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,8,5,2,1,1,7
2018,angola,https://gadebate.un.org/sites/default/files/gastatements/73/ao_en.pdf,1756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,10,16,4,5,6
2018,antigua-and-barbuda,https://gadebate.un.org/sites/default/files/gastatements/73/ag_en.pdf,2143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,12
2018,armenia,https://gadebate.un.org/sites/default/files/gastatements/73/am_en.pdf,1762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,0,1,14
2018,australia,https://gadebate.un.org/sites/default/files/gastatements/73/au_en.pdf,1586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,9,3,0,15,6
2018,azerbaijan,https://gadebate.un.org/sites/default/files/gastatements/73/az_en.pdf,1764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,1,3,3,6
2018,bahamas,https://gadebate.un.org/sites/default/files/gastatements/73/bs_en.pdf,2237,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,12,3,2,1,6,8
2018,bangladesh,https://gadebate.un.org/sites/default/files/gastatements/73/bd_en.pdf,1656,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,1,10,0,3,10
2018,barbados,https://gadebate.un.org/sites/default/files/gastatements/73/bb_en.pdf,2598,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,7,13,2,10,15
2018,belize,https://gadebate.un.org/sites/default/files/gastatements/73/bz_en.pdf,2415,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7,16,4,5,1,12,12
2018,bhutan,https://gadebate.un.org/sites/default/files/gastatements/73/bt_en.pdf,1751,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,8,0,5,8
2018,bosnia-and-herzegovina,https://gadebate.un.org/sites/default/files/gastatements/73/ba_en.pdf,2473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,8,2,3,12
